OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU
4229,PRINCE EDWARD ISLAND,PE,0,2020/10/18 12:00:00+00,63,60,0,0,0,39839,0,3,0,0,0,0,0
4230,NEWFOUNDLAND AND LABRADOR,NL,0,2020/10/18 12:00:00+00,287,272,0,4,0,48658,287,11,0,0,0,0,0
4231,NEW BRUNSWICK,NB,5,2020/10/18 12:00:00+00,310,203,0,3,1,92060,1065,104,4,3,0,1,0
4232,BRITISH COLUMBIA,BC,0,2020/10/18 12:00:00+00,11189,9387,0,251,0,703402,0,1551,0,72,0,26,0
4233,NOVA SCOTIA,NS,2,2020/10/18 12:00:00+00,1097,1026,1,65,0,105927,440,6,1,0,0,0,0
4234,SASKATCHEWAN,SK,24,2020/10/18 12:00:00+00,2330,1963,8,25,0,230729,2765,342,16,14,3,2,0
4235,ALBERTA,AB,0,2020/10/18 12:00:00+00,21775,18651,0,288,0,1598145,0,2836,0,117,0,11,0
4236,MANITOBA,MB,44,2020/10/18 12:00:00+00,3302,1587,15,40,2,224885,2514,1675,27,29,1,6,1
4237,QUEBEC,QC,1094,2020/10/18 12:00:00+00,93391,78559,957,6038,6,1773248,11209,8794,131,527,10,88,3
4238,ONTARIO,ON,658,2020/10/18 12:00:00+00,64371,55371,685,3046,5,4658413,40850,5954,-32,247,-31,71,-1
4239,NORTHWEST TERRITORIES,NT,0,2020/10/18 12:00:00+00,5,5,0,0,0,5772,0,0,0,0,0,0,0
4240,REPATRIATED CDN,RC,0,2020/10/18 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4241,CANADA,CA,1827,2020/10/18 12:00:00+00,198148,167112,1666,9760,14,9488160,59130,21276,147,1009,-17,205,3
4242,NUNAVUT,NU,0,2020/10/19 12:00:00+00,0,0,0,0,0,3404,39,0,0,0,0,0,0
4243,YUKON,YT,2,2020/10/19 12:00:00+00,17,15,0,0,0,3751,34,2,2,0,0,0,0
4244,PRINCE EDWARD ISLAND,PE,0,2020/10/19 12:00:00+00,63,60,0,0,0,39839,0,3,0,0,0,0,0
4245,NEWFOUNDLAND AND LABRADOR,NL,0,2020/10/19 12:00:00+00,287,272,0,4,0,48868,210,11,0,0,0,0,0
4246,NEW BRUNSWICK,NB,3,2020/10/19 12:00:00+00,313,207,4,3,0,92899,839,103,-1,4,1,1,0
4247,BRITISH COLUMBIA,BC,498,2020/10/19 12:00:00+00,11687,9753,366,253,2,731319,27917,1681,130,67,-5,19,-7
4248,NOVA SCOTIA,NS,0,2020/10/19 12:00:00+00,1097,1026,0,65,0,106286,359,6,0,0,0,0,0
4249,SASKATCHEWAN,SK,66,2020/10/19 12:00:00+00,2396,1973,10,25,0,233017,2288,398,56,18,4,2,0
4250,ALBERTA,AB,898,2020/10/19 12:00:00+00,22673,19243,592,292,4,1640351,42206,3138,302,117,0,18,7
4251,MANITOBA,MB,80,2020/10/19 12:00:00+00,3382,1597,10,42,2,226594,1709,1743,68,28,-1,6,0
4252,QUEBEC,QC,1038,2020/10/19 12:00:00+00,94429,79529,970,6044,6,1782527,9279,8856,62,532,5,92,4
4253,ONTARIO,ON,704,2020/10/19 12:00:00+00,65075,55978,607,3050,4,4690277,31864,6047,93,252,5,69,-2
4254,NORTHWEST TERRITORIES,NT,0,2020/10/19 12:00:00+00,5,5,0,0,0,5872,100,0,0,0,0,0,0
4255,REPATRIATED CDN,RC,0,2020/10/19 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4256,CANADA,CA,3289,2020/10/19 12:00:00+00,201437,169671,2559,9778,18,9605004,116844,21988,712,1018,9,207,2
4257,NUNAVUT,NU,0,2020/10/20 12:00:00+00,0,0,0,0,0,3404,0,0,0,0,0,0,0
4258,YUKON,YT,0,2020/10/20 12:00:00+00,17,15,0,0,0,3785,34,2,0,0,0,0,0
4259,PRINCE EDWARD ISLAND,PE,1,2020/10/20 12:00:00+00,64,61,1,0,0,42377,2538,3,0,0,0,0,0
4260,NEWFOUNDLAND AND LABRADOR,NL,0,2020/10/20 12:00:00+00,287,272,0,4,0,49117,249,11,0,0,0,0,0
4261,NEW BRUNSWICK,NB,0,2020/10/20 12:00:00+00,313,215,8,3,0,93656,757,95,-8,3,-1,1,0
4262,BRITISH COLUMBIA,BC,167,2020/10/20 12:00:00+00,11854,9871,118,254,1,736637,5318,1729,48,69,2,18,-1
4263,NOVA SCOTIA,NS,0,2020/10/20 12:00:00+00,1097,1027,1,65,0,106748,462,5,-1,0,0,0,0
4264,SASKATCHEWAN,SK,43,2020/10/20 12:00:00+00,2439,1987,14,25,0,235530,2513,427,29,18,0,2,0
4265,ALBERTA,AB,323,2020/10/20 12:00:00+00,22996,19500,257,293,1,1653361,13010,3203,65,116,-1,16,-2
4266,MANITOBA,MB,109,2020/10/20 12:00:00+00,3491,1703,106,42,0,228713,2119,1746,3,32,4,6,0
4267,QUEBEC,QC,787,2020/10/20 12:00:00+00,95216,80468,939,6055,11,1791271,8744,8693,-163,565,33,100,8
4268,ONTARIO,ON,821,2020/10/20 12:00:00+00,65896,56606,628,3053,3,4714326,24049,6237,190,274,22,72,3
4269,NORTHWEST TERRITORIES,NT,1,2020/10/20 12:00:00+00,6,5,0,0,0,5939,67,1,1,0,0,0,0
4270,REPATRIATED CDN,RC,0,2020/10/20 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4271,CANADA,CA,2252,2020/10/20 12:00:00+00,203689,171743,2072,9794,16,9664864,59860,22152,164,1077,59,215,8
4272,NUNAVUT,NU,0,2020/10/21 12:00:00+00,0,0,0,0,0,3404,0,0,0,0,0,0,0
4273,YUKON,YT,0,2020/10/21 12:00:00+00,17,15,0,0,0,3814,29,2,0,0,0,0,0
4274,PRINCE EDWARD ISLAND,PE,0,2020/10/21 12:00:00+00,64,61,0,0,0,42377,0,3,0,0,0,0,0
4275,NEWFOUNDLAND AND LABRADOR,NL,0,2020/10/21 12:00:00+00,287,274,2,4,0,49502,385,9,-2,0,0,0,0
4276,NEW BRUNSWICK,NB,6,2020/10/21 12:00:00+00,319,223,8,4,1,94322,666,92,-3,5,2,1,0
4277,BRITISH COLUMBIA,BC,203,2020/10/21 12:00:00+00,12057,9993,122,256,2,747119,10482,1776,47,70,1,21,3
4278,NOVA SCOTIA,NS,0,2020/10/21 12:00:00+00,1097,1027,0,65,0,107310,562,5,0,0,0,0,0
4279,SASKATCHEWAN,SK,57,2020/10/21 12:00:00+00,2496,2002,15,25,0,238013,2483,469,42,17,-1,2,0
4280,ALBERTA,AB,406,2020/10/21 12:00:00+00,23402,19734,234,296,3,1668277,14916,3372,169,113,-3,16,0
4281,MANITOBA,MB,135,2020/10/21 12:00:00+00,3626,1809,106,43,1,230641,1928,1774,28,32,0,6,0
4282,QUEBEC,QC,1072,2020/10/21 12:00:00+00,96288,81267,799,6074,19,1802240,10969,8947,254,565,0,94,-6
4283,ONTARIO,ON,790,2020/10/21 12:00:00+00,66686,57325,719,3062,9,4746972,32646,6299,62,260,-14,71,-1
4284,NORTHWEST TERRITORIES,NT,2,2020/10/21 12:00:00+00,8,5,0,0,0,6000,61,3,2,0,0,0,0
4285,REPATRIATED CDN,RC,0,2020/10/21 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4286,CANADA,CA,2671,2020/10/21 12:00:00+00,206360,173748,2005,9829,35,9739991,75127,22741,599,1062,-15,211,-4
4287,NUNAVUT,NU,0,2020/10/22 12:00:00+00,0,0,0,0,0,3404,0,0,0,0,0,0,0
4288,YUKON,YT,0,2020/10/22 12:00:00+00,17,15,0,0,0,3845,31,2,0,0,0,0,0
4289,PRINCE EDWARD ISLAND,PE,0,2020/10/22 12:00:00+00,64,61,0,0,0,42377,0,3,0,0,0,0,0
4290,NEWFOUNDLAND AND LABRADOR,NL,1,2020/10/22 12:00:00+00,288,275,1,4,0,49846,344,9,0,0,0,0,0
4291,NEW BRUNSWICK,NB,3,2020/10/22 12:00:00+00,322,237,14,4,0,95036,714,81,-11,5,0,1,0
4292,BRITISH COLUMBIA,BC,274,2020/10/22 12:00:00+00,12331,10114,121,256,0,757517,10398,1920,112,71,1,24,3
4293,NOVA SCOTIA,NS,0,2020/10/22 12:00:00+00,1097,1028,1,65,0,108062,752,4,-1,0,0,0,0
4294,SASKATCHEWAN,SK,62,2020/10/22 12:00:00+00,2558,2024,22,25,0,240203,2190,509,40,21,4,3,1
4295,ALBERTA,AB,427,2020/10/22 12:00:00+00,23829,20014,280,296,0,1682603,14326,3519,147,112,-1,18,2
4296,MANITOBA,MB,147,2020/10/22 12:00:00+00,3773,1920,111,47,4,233222,2581,1806,32,42,10,8,2
4297,QUEBEC,QC,1033,2020/10/22 12:00:00+00,97321,82033,766,6094,20,1814069,11829,9194,247,553,-12,101,7
4298,ONTARIO,ON,841,2020/10/22 12:00:00+00,67527,58066,741,3071,9,4785832,38860,6390,91,270,10,74,3
4299,NORTHWEST TERRITORIES,NT,0,2020/10/22 12:00:00+00,8,5,0,0,0,6036,36,3,0,0,0,0,0
4300,REPATRIATED CDN,RC,0,2020/10/22 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4301,CANADA,CA,2788,2020/10/22 12:00:00+00,209148,175805,2057,9862,33,9822052,82061,23440,657,1074,12,229,18
4317,NUNAVUT,NU,0,2020/10/23 12:00:00+00,0,0,0,0,0,3464,60,0,0,0,0,0,0
4318,YUKON,YT,3,2020/10/23 12:00:00+00,20,15,0,0,0,3857,12,5,3,0,0,0,0
4319,PRINCE EDWARD ISLAND,PE,0,2020/10/23 12:00:00+00,64,63,2,0,0,42377,0,1,-2,0,0,0,0
4320,NEWFOUNDLAND AND LABRADOR,NL,0,2020/10/23 12:00:00+00,288,275,0,4,0,50177,331,9,0,0,0,0,0
4321,NEW BRUNSWICK,NB,2,2020/10/23 12:00:00+00,324,245,8,4,0,95584,548,75,-6,5,0,1,0
4322,BRITISH COLUMBIA,BC,223,2020/10/23 12:00:00+00,12554,10247,133,256,0,764099,6582,2009,89,75,4,24,0
4323,NOVA SCOTIA,NS,0,2020/10/23 12:00:00+00,1097,1028,0,65,0,108719,657,4,0,0,0,0,0
4324,SASKATCHEWAN,SK,33,2020/10/23 12:00:00+00,2591,2055,31,25,0,242500,2297,511,2,20,-1,4,1
4325,ALBERTA,AB,432,2020/10/23 12:00:00+00,24261,20310,296,300,4,1697849,15246,3651,132,112,0,14,-4
4326,MANITOBA,MB,162,2020/10/23 12:00:00+00,3935,2032,112,48,1,236023,2801,1855,49,51,9,8,0
4327,QUEBEC,QC,905,2020/10/23 12:00:00+00,98226,82792,759,6106,12,1826029,11960,9328,134,540,-13,99,-2
4328,ONTARIO,ON,826,2020/10/23 12:00:00+00,68353,58799,733,3080,9,4825851,40019,6474,84,276,6,78,4
4329,NORTHWEST TERRITORIES,NT,1,2020/10/23 12:00:00+00,9,5,0,0,0,6149,113,4,1,0,0,0,0
4330,REPATRIATED CDN,RC,0,2020/10/23 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4331,CANADA,CA,2587,2020/10/23 12:00:00+00,211735,177879,2074,9888,26,9902678,80626,23926,486,1079,5,228,-1
4332,NUNAVUT,NU,0,2020/10/24 12:00:00+00,0,0,0,0,0,3464,0,0,0,0,0,0,0
4333,YUKON,YT,0,2020/10/24 12:00:00+00,20,15,0,0,0,3857,0,5,0,0,0,0,0
4334,PRINCE EDWARD ISLAND,PE,0,2020/10/24 12:00:00+00,64,63,0,0,0,42377,0,1,0,0,0,0,0
4335,NEWFOUNDLAND AND LABRADOR,NL,1,2020/10/24 12:00:00+00,289,275,0,4,0,50455,278,10,1,0,0,0,0
4336,NEW BRUNSWICK,NB,2,2020/10/24 12:00:00+00,326,250,5,4,0,96192,608,72,-3,6,1,1,0
4337,BRITISH COLUMBIA,BC,0,2020/10/24 12:00:00+00,12554,10247,0,256,0,764099,0,2009,0,75,0,24,0
4338,NOVA SCOTIA,NS,3,2020/10/24 12:00:00+00,1100,1029,1,65,0,109387,668,6,2,0,0,0,0
4339,SASKATCHEWAN,SK,78,2020/10/24 12:00:00+00,2669,2070,15,25,0,245292,2792,574,63,21,1,4,0
4340,ALBERTA,AB,0,2020/10/24 12:00:00+00,24261,20310,0,300,0,1697849,0,3651,0,112,0,14,0
4341,MANITOBA,MB,153,2020/10/24 12:00:00+00,4088,2116,84,50,2,236023,0,1922,67,65,14,10,2
4342,QUEBEC,QC,1009,2020/10/24 12:00:00+00,99235,83819,1027,6132,26,1835921,9892,9284,-44,549,9,93,-6
4343,ONTARIO,ON,978,2020/10/24 12:00:00+00,69331,59424,625,3086,6,4870002,44151,6821,347,294,18,82,4
4344,NORTHWEST TERRITORIES,NT,0,2020/10/24 12:00:00+00,9,5,0,0,0,6149,0,4,0,0,0,0,0
4345,REPATRIATED CDN,RC,0,2020/10/24 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4346,CANADA,CA,2224,2020/10/24 12:00:00+00,213959,179636,1757,9922,34,9961067,58389,24359,433,1122,43,228,0
4347,NUNAVUT,NU,0,2020/10/25 12:00:00+00,0,0,0,0,0,3464,0,0,0,0,0,0,0
4348,YUKON,YT,0,2020/10/25 12:00:00+00,20,15,0,0,0,3857,0,5,0,0,0,0,0
4349,PRINCE EDWARD ISLAND,PE,0,2020/10/25 12:00:00+00,64,63,0,0,0,42377,0,1,0,0,0,0,0
4350,NEWFOUNDLAND AND LABRADOR,NL,1,2020/10/25 12:00:00+00,290,275,0,4,0,50682,227,11,1,0,0,0,0
4351,NEW BRUNSWICK,NB,2,2020/10/25 12:00:00+00,328,257,7,6,2,96747,555,65,-7,4,-2,0,-1
4352,BRITISH COLUMBIA,BC,0,2020/10/25 12:00:00+00,12554,10247,0,256,0,764099,0,2009,0,75,0,24,0
4353,NOVA SCOTIA,NS,0,2020/10/25 12:00:00+00,1100,1029,0,65,0,109790,403,6,0,0,0,0,0
4354,SASKATCHEWAN,SK,60,2020/10/25 12:00:00+00,2729,2085,15,25,0,247909,2617,619,45,25,4,4,0
4355,ALBERTA,AB,0,2020/10/25 12:00:00+00,24261,20310,0,300,0,1697849,0,3651,0,112,0,14,0
4356,MANITOBA,MB,161,2020/10/25 12:00:00+00,4249,2142,26,54,4,240639,4616,2053,131,77,12,15,5
4357,QUEBEC,QC,879,2020/10/25 12:00:00+00,100114,84828,1009,6143,11,1846594,10673,9143,-141,551,2,97,4
4358,ONTARIO,ON,1042,2020/10/25 12:00:00+00,70373,60160,736,3093,7,4908771,38769,7120,299,278,-16,54,-28
4359,NORTHWEST TERRITORIES,NT,0,2020/10/25 12:00:00+00,9,5,0,0,0,6149,0,4,0,0,0,0,0
4360,REPATRIATED CDN,RC,0,2020/10/25 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4361,CANADA,CA,2145,2020/10/25 12:00:00+00,216104,181429,1793,9946,24,10018927,57860,24687,328,1122,0,208,-20
4362,NUNAVUT,NU,0,2020/10/26 12:00:00+00,0,0,0,0,0,3501,37,0,0,0,0,0,0
4363,YUKON,YT,0,2020/10/26 12:00:00+00,20,15,0,0,0,3857,0,5,0,0,0,0,0
4364,PRINCE EDWARD ISLAND,PE,0,2020/10/26 12:00:00+00,64,63,0,0,0,42377,0,1,0,0,0,0,0
4365,NEWFOUNDLAND AND LABRADOR,NL,1,2020/10/26 12:00:00+00,291,282,7,4,0,50871,189,5,-6,0,0,0,0
4366,NEW BRUNSWICK,NB,3,2020/10/26 12:00:00+00,331,265,8,6,0,98251,1504,60,-5,4,0,0,0
4367,BRITISH COLUMBIA,BC,817,2020/10/26 12:00:00+00,13371,10734,487,259,3,792224,28125,2325,316,77,2,26,2
4368,NOVA SCOTIA,NS,1,2020/10/26 12:00:00+00,1101,1031,2,65,0,110075,285,5,-1,0,0,0,0
4369,SASKATCHEWAN,SK,54,2020/10/26 12:00:00+00,2783,2108,23,25,0,250241,2332,650,31,23,-2,5,1
4370,ALBERTA,AB,1472,2020/10/26 12:00:00+00,25733,20949,639,307,7,1744042,46193,4477,826,118,6,16,2
4371,MANITOBA,MB,100,2020/10/26 12:00:00+00,4349,2177,35,55,1,242787,2148,2117,64,80,3,15,0
4372,QUEBEC,QC,808,2020/10/26 12:00:00+00,100922,85822,994,6153,10,1856594,10000,8947,-196,543,-8,93,-4
4373,ONTARIO,ON,851,2020/10/26 12:00:00+00,71224,60839,679,3099,6,4937423,28652,7286,166,295,17,78,24
4374,NORTHWEST TERRITORIES,NT,0,2020/10/26 12:00:00+00,9,8,3,0,0,6267,118,1,-3,0,0,0,0
4375,REPATRIATED CDN,RC,0,2020/10/26 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4376,CANADA,CA,4107,2020/10/26 12:00:00+00,220211,184306,2877,9973,27,10138510,119583,25879,1192,1140,18,233,25
4377,NUNAVUT,NU,0,2020/10/27 12:00:00+00,0,0,0,0,0,3501,0,0,0,0,0,0,0
4378,YUKON,YT,2,2020/10/27 12:00:00+00,22,15,0,0,0,3909,52,7,2,0,0,0,0
4379,PRINCE EDWARD ISLAND,PE,0,2020/10/27 12:00:00+00,64,63,0,0,0,42377,0,1,0,0,0,0,0
4380,NEWFOUNDLAND AND LABRADOR,NL,0,2020/10/27 12:00:00+00,291,283,1,4,0,51177,306,4,-1,0,0,0,0
4381,NEW BRUNSWICK,NB,3,2020/10/27 12:00:00+00,334,273,8,6,0,99756,1505,55,-5,4,0,0,0
4382,BRITISH COLUMBIA,BC,217,2020/10/27 12:00:00+00,13588,10954,220,259,0,797381,5157,2322,-3,84,7,27,1
4383,NOVA SCOTIA,NS,1,2020/10/27 12:00:00+00,1102,1031,0,65,0,110685,610,6,1,0,0,0,0
4384,SASKATCHEWAN,SK,58,2020/10/27 12:00:00+00,2841,2164,56,25,0,253675,3434,652,2,24,1,6,1
4385,ALBERTA,AB,422,2020/10/27 12:00:00+00,26155,21108,159,309,2,1753379,9337,4738,261,123,5,16,0
4386,MANITOBA,MB,183,2020/10/27 12:00:00+00,4532,2236,59,58,3,244606,1819,2238,121,83,3,15,0
4387,QUEBEC,QC,963,2020/10/27 12:00:00+00,101885,86786,964,6172,19,1865395,8801,8927,-20,527,-16,91,-2
4388,ONTARIO,ON,827,2020/10/27 12:00:00+00,72051,61530,691,3103,4,4961368,23945,7418,132,312,17,75,-3
4389,NORTHWEST TERRITORIES,NT,0,2020/10/27 12:00:00+00,9,8,0,0,0,6298,31,1,0,0,0,0,0
4390,REPATRIATED CDN,RC,0,2020/10/27 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4391,CANADA,CA,2676,2020/10/27 12:00:00+00,222887,186464,2158,10001,28,10193507,54997,26369,490,1157,17,230,-3
4392,NUNAVUT,NU,0,2020/10/28 12:00:00+00,0,0,0,0,0,3501,0,0,0,0,0,0,0
4393,YUKON,YT,0,2020/10/28 12:00:00+00,22,17,2,0,0,4004,95,5,-2,0,0,0,0
4394,PRINCE EDWARD ISLAND,PE,0,2020/10/28 12:00:00+00,64,63,0,0,0,44605,2228,1,0,0,0,0,0
4395,NEWFOUNDLAND AND LABRADOR,NL,0,2020/10/28 12:00:00+00,291,283,0,4,0,51177,0,4,0,0,0,0,0
4396,NEW BRUNSWICK,NB,3,2020/10/28 12:00:00+00,337,284,11,6,0,100509,753,47,-8,4,0,0,0
4397,BRITISH COLUMBIA,BC,287,2020/10/28 12:00:00+00,13875,11244,290,261,2,806953,9572,2316,-6,83,-1,25,-2
4398,NOVA SCOTIA,NS,0,2020/10/28 12:00:00+00,1102,1032,1,65,0,110079,-606,5,-1,0,0,0,0
4399,SASKATCHEWAN,SK,67,2020/10/28 12:00:00+00,2908,2217,53,25,0,256082,2407,666,14,20,-4,6,0
4400,ALBERTA,AB,410,2020/10/28 12:00:00+00,26565,21459,351,313,4,1764020,10641,4793,55,125,2,19,3
4401,MANITOBA,MB,169,2020/10/28 12:00:00+00,4701,2306,70,61,3,248077,3471,2334,96,89,6,19,4
4402,QUEBEC,QC,929,2020/10/28 12:00:00+00,102814,87638,852,6189,17,1875899,10504,8987,60,526,-1,89,-2
4403,ONTARIO,ON,834,2020/10/28 12:00:00+00,72885,62303,773,3108,5,4991378,30010,7474,56,312,0,71,-4
4404,NORTHWEST TERRITORIES,NT,0,2020/10/28 12:00:00+00,9,8,0,0,0,6355,57,1,0,0,0,0,0
4405,REPATRIATED CDN,RC,0,2020/10/28 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4406,CANADA,CA,2699,2020/10/28 12:00:00+00,225586,188867,2403,10032,31,10262639,69132,26633,264,1159,2,229,-1
4407,NUNAVUT,NU,0,2020/10/29 12:00:00+00,0,0,0,0,0,3501,0,0,0,0,0,0,0
4408,YUKON,YT,1,2020/10/29 12:00:00+00,23,17,0,0,0,4031,27,6,1,0,0,0,0
4409,PRINCE EDWARD ISLAND,PE,0,2020/10/29 12:00:00+00,64,63,0,0,0,44605,0,1,0,0,0,0,0
4410,NEWFOUNDLAND AND LABRADOR,NL,0,2020/10/29 12:00:00+00,291,283,0,4,0,51876,699,4,0,0,0,0,0
4411,NEW BRUNSWICK,NB,4,2020/10/29 12:00:00+00,341,294,10,6,0,101030,521,41,-6,4,0,0,0
4412,BRITISH COLUMBIA,BC,234,2020/10/29 12:00:00+00,14109,11448,204,262,1,817076,10123,2344,28,86,3,24,-1
4413,NOVA SCOTIA,NS,0,2020/10/29 12:00:00+00,1102,1033,1,65,0,110723,644,4,-1,0,0,0,0
4414,SASKATCHEWAN,SK,82,2020/10/29 12:00:00+00,2990,2258,41,25,0,258143,2061,707,41,20,0,6,0
4415,ALBERTA,AB,477,2020/10/29 12:00:00+00,27042,21803,344,318,5,1776206,12186,4921,128,130,5,18,-1
4416,MANITOBA,MB,193,2020/10/29 12:00:00+00,4894,2423,117,62,1,251461,3384,2334,0,97,8,17,-2
4417,QUEBEC,QC,1030,2020/10/29 12:00:00+00,103844,88442,804,6214,25,1885867,9968,9187,200,509,-17,78,-11
4418,ONTARIO,ON,934,2020/10/29 12:00:00+00,73819,63123,820,3118,10,5026999,35621,7578,104,322,10,77,6
4419,NORTHWEST TERRITORIES,NT,1,2020/10/29 12:00:00+00,10,8,0,0,0,6399,44,2,1,0,0,0,0
4420,REPATRIATED CDN,RC,0,2020/10/29 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4421,CANADA,CA,2956,2020/10/29 12:00:00+00,228542,191208,2341,10074,42,10337917,75278,27129,496,1168,9,220,-9
4422,NUNAVUT,NU,0,2020/10/30 12:00:00+00,0,0,0,0,0,3501,0,0,0,0,0,0,0
4423,YUKON,YT,0,2020/10/30 12:00:00+00,23,17,0,1,1,4053,22,5,-1,0,0,0,0
4424,PRINCE EDWARD ISLAND,PE,0,2020/10/30 12:00:00+00,64,64,1,0,0,44605,0,0,-1,0,0,0,0
4425,NEWFOUNDLAND AND LABRADOR,NL,0,2020/10/30 12:00:00+00,291,284,1,4,0,52145,269,3,-1,0,0,0,0
4426,NEW BRUNSWICK,NB,1,2020/10/30 12:00:00+00,342,294,0,6,0,101595,565,39,-2,4,0,0,0
4427,BRITISH COLUMBIA,BC,272,2020/10/30 12:00:00+00,14381,11670,222,263,1,827496,10420,2390,46,78,-8,25,1
4428,NOVA SCOTIA,NS,2,2020/10/30 12:00:00+00,1104,1033,0,65,0,111395,672,6,2,0,0,0,0
4429,SASKATCHEWAN,SK,76,2020/10/30 12:00:00+00,3066,2299,41,25,0,260333,2190,742,35,22,2,6,0
4430,ALBERTA,AB,622,2020/10/30 12:00:00+00,27664,22169,366,323,5,1789173,12967,5172,251,140,10,25,7
4431,MANITOBA,MB,480,2020/10/30 12:00:00+00,5374,2572,149,65,3,253357,1896,2737,403,104,7,19,2
4432,QUEBEC,QC,1108,2020/10/30 12:00:00+00,104952,89592,1150,6231,17,1897168,11301,9128,-59,515,6,81,3
4433,ONTARIO,ON,896,2020/10/30 12:00:00+00,74715,63919,796,3127,9,5068007,41008,7669,91,314,-8,75,-2
4434,NORTHWEST TERRITORIES,NT,0,2020/10/30 12:00:00+00,10,8,0,0,0,6452,53,2,0,0,0,0,0
4435,REPATRIATED CDN,RC,0,2020/10/30 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4436,CANADA,CA,3457,2020/10/30 12:00:00+00,231999,193934,2726,10110,36,10419280,81363,27893,764,1177,9,231,11
4437,NUNAVUT,NU,0,2020/10/31 12:00:00+00,0,0,0,0,0,3501,0,0,0,0,0,0,0
4438,YUKON,YT,0,2020/10/31 12:00:00+00,23,17,0,1,0,4053,0,5,0,0,0,0,0
4439,PRINCE EDWARD ISLAND,PE,0,2020/10/31 12:00:00+00,64,64,0,0,0,44605,0,0,0,0,0,0,0
4440,NEWFOUNDLAND AND LABRADOR,NL,0,2020/10/31 12:00:00+00,291,284,0,4,0,52445,300,3,0,0,0,0,0
4441,NEW BRUNSWICK,NB,1,2020/10/31 12:00:00+00,343,299,5,6,0,102163,568,38,-1,5,1,0,0
4442,BRITISH COLUMBIA,BC,0,2020/10/31 12:00:00+00,14381,11670,0,263,0,827496,0,2390,0,78,0,25,0
4443,NOVA SCOTIA,NS,5,2020/10/31 12:00:00+00,1109,1033,0,65,0,111911,516,11,5,0,0,0,0
4444,SASKATCHEWAN,SK,78,2020/10/31 12:00:00+00,3144,2380,81,25,0,260333,0,739,-3,29,7,6,0
4445,ALBERTA,AB,0,2020/10/31 12:00:00+00,27664,22169,0,323,0,1789173,0,5172,0,140,0,25,0
4446,MANITOBA,MB,349,2020/10/31 12:00:00+00,5723,2646,74,67,2,255942,2585,3010,273,104,0,19,0
4447,QUEBEC,QC,1064,2020/10/31 12:00:00+00,106016,90576,984,6246,15,1906939,9771,9193,65,503,-12,82,1
4448,ONTARIO,ON,1015,2020/10/31 12:00:00+00,75730,64717,798,3136,9,5109927,41920,7877,208,320,6,73,-2
4449,NORTHWEST TERRITORIES,NT,0,2020/10/31 12:00:00+00,10,8,0,0,0,6452,0,2,0,0,0,0,0
4450,REPATRIATED CDN,RC,0,2020/10/31 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
4451,CANADA,CA,2512,2020/10/31 12:00:00+00,234511,195876,1942,10136,26,10474940,55660,28440,547,1075,-102,230,-1
4452,NUNAVUT,NU,0,2020/11/01 12:00:00+00,0,0,0,0,0,3636,135,0,0,0,0,0,0
4453,YUKON,YT,0,2020/11/01 12:00:00+00,23,17,0,1,0,4053,0,5,0,0,0,0,0
4454,PRINCE EDWARD ISLAND,PE,0,2020/11/01 12:00:00+00,64,64,0,0,0,44605,0,0,0,0,0,0,0
4455,NEWFOUNDLAND AND LABRADOR,NL,0,2020/11/01 12:00:00+00,291,284,0,4,0,52657,212,3,0,0,0,0,0
4456,NEW BRUNSWICK,NB,1,2020/11/01 12:00:00+00,344,303,4,6,0,102634,471,35,-3,5,0,1,1
4457,BRITISH COLUMBIA,BC,0,2020/11/01 12:00:00+00,14381,11670,0,263,0,827496,0,2390,0,78,0,25,0
4458,NOVA SCOTIA,NS,2,2020/11/01 12:00:00+00,1111,1033,0,65,0,112339,428,13,2,0,0,0,0
4459,SASKATCHEWAN,SK,74,2020/11/01 12:00:00+00,3218,2395,15,25,0,265803,5470,798,59,33,4,7,1
4460,ALBERTA,AB,0,2020/11/01 12:00:00+00,27664,22169,0,323,0,1789173,0,5172,0,140,0,25,0
4461,MANITOBA,MB,311,2020/11/01 12:00:00+00,6034,2704,58,75,8,259752,3810,3255,245,120,16,18,-1
